example_sha256,source_files,source_references,occurrence_count,lesson_ids,coverage_decision,editorial_status,compiler_status,preview
dd30c8f74cb749878a09a4aaf8db78fe317d35d2322557694cd104a25f57090c,ReferenceManual/Declarations.xhtml,ReferenceManual/Declarations.xhtml#Throwing-Functions-and-Methods,1,swift.errors.throwing-declaration|swift.errors.typed-throws,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"func function name(parameters) throws -> return type {
statements
}"
fa470984798ff8e3fea6af62c117c10cbe32625b3790643f67ae1e5dbea7d4f2,ReferenceManual/Declarations.xhtml,ReferenceManual/Declarations.xhtml#Throwing-Functions-and-Methods,1,swift.errors.throwing-declaration|swift.errors.typed-throws,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"func function name(parameters) throws(error type) -> return type {
statements
}"
09dce9a1d12313f0e53b7b93f677fe4141cad8d0867fd1d929c8880fded3aa2c,ReferenceManual/Declarations.xhtml,ReferenceManual/Declarations.xhtml#Type-Alias-Declaration,1,swift.types.alias,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,typealias name = existing type
1329790b45e9ace76133e5ded2b63a803e6b4673bbdd85d5a2dc3f4c6dca9fb2,ReferenceManual/Declarations.xhtml,ReferenceManual/Declarations.xhtml#Type-Alias-Declaration,1,swift.types.alias,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,typealias Diccionario = Dictionary
2e73d121b622200cf34cd7bf4f0bca3d77afd197e478259e1920bd9b4cd1d356,ReferenceManual/Declarations.xhtml,ReferenceManual/Declarations.xhtml#Type-Alias-Declaration,1,swift.types.alias,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"typealias DictionaryOfInts<Key: Hashable> = Dictionary<Key, Int>"
3dfc7f7aea004bbce6d0620bf6ae8b68cfc7e6b1071e6c5a98a3f0031548bc89,ReferenceManual/Declarations.xhtml,ReferenceManual/Declarations.xhtml#Type-Alias-Declaration,1,swift.types.alias,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"typealias StringDictionary<Value> = Dictionary<String, Value>

// The following dictionaries have the same type.
var dic"
6b8047584e70155df4790292784d6538e6fc3686603837952e8cb68900a93215,ReferenceManual/Declarations.xhtml,ReferenceManual/Declarations.xhtml#Type-Alias-Declaration,1,swift.types.alias,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"protocol Sequence {
associatedtype Iterator: IteratorProtocol
typealias Element = Iterator.Element
}

func sum<T: Sequen"
236c25a2b4717134becb4cb97199a8fba53da15338f8dfb2936524868cba7c6d,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Assignment-Operator,1,swift.operators.assignment,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,expression = value
4497b720a2acce6dd2ca28e3f3420a5cd8517bf1196d05f68a34c3692c10f85a,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Assignment-Operator,1,swift.operators.assignment,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"(a, _, (b, c)) = (""test"", 9.45, (12, 3))
// a is ""test"", b is 12, c is 3, and 9.45 is ignored"
58dc7f3ffc4dca92a8b2b3c78fe6168d06423f47678b28d3b15a61866bc23d4c,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Await-Operator,1,swift.concurrency.await,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,await expression
8ba8cc5d8cee0f41f7cb6e4561793798988b4c2171d6e4f44424cb0dcf3ab202,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Await-Operator,1,swift.concurrency.await,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"// Writing 'await' applies to both function calls.
sum = await someAsyncFunction() + anotherAsyncFunction()

// Writing "
7adb4176a7330fb86fac2950269ff4324af1802f5e55276589801f54cbdcc9c8,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Capture-Lists,1,swift.arc.capture-list,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"// Weak capture of ""self.parent"" as ""parent""
myFunction { [weak parent = self.parent] in print(parent!.title) }"
82e40779b84da94b22a5b6617100effd774c4c9100541e37111544a43226a285,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Capture-Lists,1,swift.arc.capture-list,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"var a = 0
var b = 0
let closure = { [a] in
print(a, b)
}

a = 10
b = 10
closure()
// Prints ""0 10""."
b3f69fd89408e42c5ed63d3eeddab383faabfc6925b48942241f3d54d0c3c187,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Capture-Lists,1,swift.arc.capture-list,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"class SimpleClass {
var value: Int = 0
}
var x = SimpleClass()
var y = SimpleClass()
let closure = { [x] in
print(x.valu"
fa25bc11272f8091eb562928baadf41d9fbccaefc194b5d2859d7e122ff667ec,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Capture-Lists,1,swift.arc.capture-list,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"myFunction { print(self.title) } // implicit strong capture
myFunction { [self] in print(self.title) } // explicit stron"
061bb122b320602605dc15768cce6f8016cac4fb0a8a7510b77cf2ad785111bf,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Closure-Expression,1,swift.closures.expression-syntax,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"myFunction { (x: Int, y: Int) -> Int in
return x + y
}

myFunction { x, y in
return x + y
}

myFunction { return $0 + $1"
1fc03436c11c600b7849615d0c96a0e3eaa60e10fb1f5f91ab604bacf8ca505e,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Closure-Expression,1,swift.closures.expression-syntax,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"{ (parameters) async throws -> return type in
statements
}"
4cfebbf6d19a43db806f4e24d03bd350beca2519d3f6ad582f693fec27d6f917,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Conditional-Expression,1,swift.conditionals.if-expression|swift.switches.expression,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"let number: Double = if someCondition { 10 } else { 12.34 }
let number = if someCondition { 10 as Double } else { 12.34 "
619b2d9723f7f45a345ae5fb8b3fcd9d70204dbc19a019bc2ac8ad798870ad28,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Conditional-Expression,1,swift.conditionals.if-expression|swift.switches.expression,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"if condition 1 {
expression used if condition 1 is true
} else if condition 2 {
expression used if condition 2 is true
}"
2d3998fc0fb7417e0f17420955e24d755718720f77580c548d556b059ffc7d4c,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Explicit-Member-Expression,1,swift.types.property-access,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"let numbers = [10, 20, 33, 43, 50]
#if os(iOS)
.filter { $0 < 40 }
#else
.filter { $0 > 25 }
#endif"
499c8709752005ff9f0aa9e1446791e4adb722bc72791845c4e91994ea870552,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Explicit-Member-Expression,1,swift.types.property-access,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,expression.member name
53aa15384c6dc48cfb0c75d48c27fc7ffac05067bd9c929bf1647320bd43348a,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Explicit-Member-Expression,1,swift.types.property-access,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"class SomeClass {
var someProperty = 42
}
let c = SomeClass()
let y = c.someProperty // Member access"
7056357ad2c6cb54df15a3081c6b90a677d91939da2fa1f2b85827a90c5f9217,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Explicit-Member-Expression,1,swift.types.property-access,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"let x = [10, 3, 20, 15, 4]
.sorted()
.filter { $0 > 5 }
.map { $0 * 100 }"
bc70b6b06a9cbf14fc30a6c8b56839c451ab436c2a9adc5915b17127a9690d53,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Explicit-Member-Expression,1,swift.types.property-access,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"class SomeClass {
func someMethod(x: Int, y: Int) {}
func someMethod(x: Int, z: Int) {}
func overloadedMethod(x: Int, y:"
c146e88a7cfef3613e8cecefebe9ad43eafdd78810995b7a49f3d42549161993,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Explicit-Member-Expression,1,swift.types.property-access,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"var t = (10, 20, 30)
t.0 = t.1
// Now t is (20, 20, 30)"
86ba5827e4795e7e625f4bfc4695696e5e68d3d275e5436ee1afdd1afabdd4e8,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Forced-Value-Expression,1,swift.optionals.force-unwrapping,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,expression!
d7207435fc80f972bdaa4f299c4e85529909e800b9355b06aa7585b136bc1352,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Forced-Value-Expression,1,swift.optionals.force-unwrapping,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"var x: Int? = 0
x! += 1
// x is now 1

var someDictionary = [""a"": [1, 2, 3], ""b"": [10, 20]]
someDictionary[""a""]![0] = 10"
0a8f695981932074ef3d43fe65b557e9fa06cfdf1a0711cd17770ae642df9111,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Function-Call-Expression,1,swift.functions.define-call,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"// someFunction takes an integer and a closure as its arguments
someFunction(x: x, f: { $0 == 13 })
someFunction(x: x) {"
4acad8207b6586205836349dc69a9ea374ccfaa1d9e22e5dacd2a3a17ae764e9,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Function-Call-Expression,1,swift.functions.define-call,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"// someMethod takes a closure as its only argument
myData.someMethod() { $0 == 13 }
myData.someMethod { $0 == 13 }"
d5b956e79cb1b1f970f7e34bb1e7f6d40df10223ae6951d4f2cffb8fe8825391,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Function-Call-Expression,1,swift.functions.define-call,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"function name(argument name 1: argument value 1, argument name 2: argument value 2)"
d6f8aa2b1f4dff4c9fd9e0d7c8aba28a1d233b2a6b3d6c328e2e8bb0f3df3eb9,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Function-Call-Expression,1,swift.functions.define-call,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"typealias Callback = (Int) -> Int
func someFunction(firstClosure: Callback? = nil,
secondClosure: Callback? = nil) {
let"
f03860d40e2039174cd7bbff5b3c7d05d754268a9d540c92c3ead31db59ecb5e,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Function-Call-Expression,1,swift.functions.define-call,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"function name(argument value 1, argument value 2)"
e839c3a15c89906e97d4b4f4421bedc0a3e03c6847754b38bda005290f433fda,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Implicit-Conversion-to-a-Pointer-Type,1,swift.expressions.pointer-conversion,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"func unsafeFunction(pointer: UnsafePointer<Int>) {
// ...
}
var myNumber = 1234

unsafeFunction(pointer: &myNumber)
with"
2d680bece99e2911d7acb090de2ea9b600337b8522713f7683cbc6646d64ecdf,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Implicit-Member-Expression,1,swift.enums.inferred-case,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,.member name
3a40f1bbea13beb45efb326a595fcb548d9e64b8b92423140df3c521ef174cf0,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Implicit-Member-Expression,1,swift.enums.inferred-case,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"class SomeClass {
static var shared = SomeClass()
static var sharedSubclass = SomeSubclass()
var a = AnotherClass()
}
cl"
81061013e6b1712fef6596d73812d95d1c036a92876976c4709cdfa43c6afbd6,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Implicit-Member-Expression,1,swift.enums.inferred-case,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"var x = MyEnumeration.someValue
x = .anotherValue"
cc029f90aa67b115d6fdb234d008d3ede9533f3fb917293dd7e02cf2622b4d52,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Implicit-Member-Expression,1,swift.enums.inferred-case,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,var someOptional: MyEnumeration? = .someValue
d4c15e5f58b959b21ef04b9382f04f67c905cf6ef87b348e04f6d15be5b63fd5,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#In-Out-Expression,1,swift.functions.inout-call,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,&expression
5f5a8074e2ee7ed2c04561cdfe0331a1ffa45f2f7257843c7b351318ab27cd7d,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Infix-Expressions,1,swift.operators.terminology,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,left-hand argument operator right-hand argument
15876e0f89de3c68b3cf447c6faddfee1a6e27a69432359f1a1a5e30ecb0a781,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Initializer-Expression,1,swift.expressions.initializer-reference,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"class SomeSubClass: SomeSuperClass {
override init() {
// subclass initialization goes here
super.init()
}
}"
74320002f76f9f39a294c92beb9d56afaa701aac1f5f54b4dea8c3a02943b577,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Initializer-Expression,1,swift.expressions.initializer-reference,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"// Type annotation is required because String has multiple initializers.
let initializer: (Int) -> String = String.init
"
eb83275755528ddd10d00ef572278a2a132fdd256c3d535a58eb1b33a0b746ca,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Initializer-Expression,1,swift.expressions.initializer-reference,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,expression.init(initializer arguments)
eee1b4ee87b1932146ef973674f4d5e5fb79f09199ee86fe1d5bb75a72500fa0,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Initializer-Expression,1,swift.expressions.initializer-reference,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"let s1 = SomeType.init(data: 3) // Valid
let s2 = SomeType(data: 1) // Also valid

let s3 = type(of: someValue).init(dat"
183ee6f8bb61c731533894bf8683da16acbc345fbd51b7364dc356fa70ec2d23,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Key-Path-Expression,1,swift.expressions.key-path,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"func makeIndex() -> Int {
print(""Made an index"")
return 0
}
// The line below calls makeIndex().
let taskKeyPath = \[Tas"
2173186dccdad328fdc65cfb9c88556e5fca176b119c795a682b33876a44051f,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Key-Path-Expression,1,swift.expressions.key-path,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"var compoundValue = (a: 1, b: 2)
// Equivalent to compoundValue = (a: 10, b: 20)
compoundValue[keyPath: \.self] = (a: 10"
28529866985b59429434420145c601d37c634c68e2612853917c3b85c1dc561d,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Key-Path-Expression,1,swift.expressions.key-path,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"struct Task {
var description: String
var completed: Bool
}
var toDoList = [
Task(description: ""Practice ping-pong."", co"
3ba7afa67a5f06b145a78641dd4ec111daeaf40420ec2b6df78f58ed243e7b90,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Key-Path-Expression,1,swift.expressions.key-path,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"let firstGreeting: String? = greetings.first
print(firstGreeting?.count as Any)
// Prints ""Optional(5)"".

// Do the same"
5d49d8323d950e0fbf98d548afdfb4f4da3203f497c6af1bd76982831e93739c,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Key-Path-Expression,1,swift.expressions.key-path,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"struct OuterStructure {
var outer: SomeStructure
init(someValue: Int) {
self.outer = SomeStructure(someValue: someValue)"
6d3c0d7aabae81591ef74acc799fa0144491e1ff3d0f0ac0bcbf43c68668aa5d,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Key-Path-Expression,1,swift.expressions.key-path,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"struct SomeStructure {
var someValue: Int
}

let s = SomeStructure(someValue: 12)
let pathToProperty = \SomeStructure.so"
94af74ee24d78fd1784f5656a5cf30263985c6cd37e39e934455d5d3c939bfe0,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Key-Path-Expression,1,swift.expressions.key-path,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"var index = 2
let path = \[String].[index]
let fn: ([String]) -> String = { strings in strings[index] }

print(greetings"
9ae3439b60c4e2878c978153d266b6d1c045e52a09bba44267e2df72245317ff,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Key-Path-Expression,1,swift.expressions.key-path,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"let greetings = [""hello"", ""hola"", ""bonjour"", ""안녕""]
let myGreeting = greetings[keyPath: \[String].[1]]
// myGreeting is '"
a9069df9ea36ef39de037128c7c53446e887a8756e02aec5585fc92266690a9b,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Key-Path-Expression,1,swift.expressions.key-path,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"let interestingNumbers = [""prime"": [2, 3, 5, 7, 11, 13, 17],
""triangular"": [1, 3, 6, 10, 15, 21, 28],
""hexagonal"": [1, 6"
d2faa5b63a340d929b4f4fb9aa267d18931cf43383301a9c23fa6cab58728c7b,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Key-Path-Expression,1,swift.expressions.key-path,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,\type name.path
e6cca885a492033b04a06def3949cc83470c2406565cf0b4f7b1e7f25a0b1fa9,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Key-Path-Expression,1,swift.expressions.key-path,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"class SomeClass: NSObject {
@objc dynamic var someProperty: Int
init(someProperty: Int) {
self.someProperty = someProper"
2c6a9275ba6dbf04bb386ae93fc5e29228e899bf18613535b927780cf669d41a,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Key-Path-String-Expression,1,swift.expressions.keypath-string,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,#keyPath(property name)
6ab516dda1ecce9361b170d4be44402e85b34d58feebb30e792859da4b37dffd,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Key-Path-String-Expression,1,swift.expressions.keypath-string,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"extension SomeClass {
func getSomeKeyPath() -> String {
return #keyPath(someProperty)
}
}
print(keyPath == c.getSomeKeyP"
a49f2df10620b83217ebe45f030a7a5c7c4d1f81ee648aeef4e0b10889b299d6,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Key-Path-String-Expression,1,swift.expressions.keypath-string,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"class SomeClass: NSObject {
@objc var someProperty: Int
init(someProperty: Int) {
self.someProperty = someProperty
}
}

"
0114fcdb6c7ee7934abdfa46de4341dab4127956c9f3697a85e88f6fd9dc5946,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Literal-Expression,1,swift.literals.integer-radix|swift.strings.literal,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"[value 1, value 2, ...]"
6c808896924d3d7fc307c8f62ccdf46c2841e7f1b63d3d58a5e68b67d3788461,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Literal-Expression,1,swift.literals.integer-radix|swift.strings.literal,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,var emptyArray: [Double] = []
74bf16a3c89bb5dc8c687dd79b89f7967c6c815ad2f167fee0da26dfe225779b,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Literal-Expression,1,swift.literals.integer-radix|swift.strings.literal,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,var emptyDictionary: [String: Double] = [:]
bc934aaac260d10340b13a834cd0ab785436f75717338c8ed6043dbee0a6de19,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Literal-Expression,1,swift.literals.integer-radix|swift.strings.literal,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"[key 1: value 1, key 2: value 2, ...]"
4f8649e4ca1818f8e3c50ee9fdef48646d438329001a23877137157e2760625e,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Macro-Expansion-Expression,1,swift.macros.freestanding,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"macro name(macro argument 1, macro argument 2)"
b0322d2165da600ea3e8c48d332608c4549b1deef50da3b83153907e3c1ac123,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Macro-Expansion-Expression,1,swift.macros.freestanding,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"#outerMacro(12, #innerMacro(34), ""some text"")"
c6b941185c1154ff2c86d01a61bd3a7b2784b28cd1b31bf3515aa0f72173bd7a,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Macro-Expansion-Expression,1,swift.macros.freestanding,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"func f(a: Int = #line, b: Int = (#line), c: Int = 100 + #line) {
print(a, b, c)
}
f() // Prints ""4 1 101"""
819fc357e1b42aafeeadff3252a7c270e634563c95d6988baa2e192c0a0378d2,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Optional-Chaining-Expression,1,swift.optional-chaining.alternative,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,expression?
c23973bb255873440ec54b8c30e78aaa5b1aebc888b3d6c6035c7a472b7731b9,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Optional-Chaining-Expression,1,swift.optional-chaining.alternative,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"var result: Bool?
if let unwrappedC = c {
result = unwrappedC.property.performAction()
}"
da1eb7cc92087ffecf861d366eb2caedd8d61cfc22b9c9e47a548dce47e5ff3c,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Optional-Chaining-Expression,1,swift.optional-chaining.alternative,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"var c: SomeClass?
var result: Bool? = c?.property.performAction()"
e7539f34c8f3b89abb7da252bfb379e5bf31de6e32d1fade409e525b1a8c821f,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Optional-Chaining-Expression,1,swift.optional-chaining.alternative,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"func someFunctionWithSideEffects() -> Int {
return 42 // No actual side effects.
}
var someDictionary = [""a"": [1, 2, 3],"
f9cba6688c93640ff551eff8d85cde7619a6b4fba09196059d273dd3e4918fc7,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Postfix-Self-Expression,1,swift.expressions.postfix-self,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"expression.self
type.self"
8954a55b54235bde6f8aca4b70f00a87b5c9b1c278f2a39899637a4966d78d7b,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Selector-Expression,1,swift.expressions.selector,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"extension SomeClass {
@objc(doSomethingWithString:)
func doSomething(_ x: String) { }
}
let anotherSelector = #selector("
8e02e0291dfb00c78cc7ae125dd7e5d9f1fb68bfc11d878fd3c46d61ed0a90a0,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Selector-Expression,1,swift.expressions.selector,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"class SomeClass: NSObject {
@objc let property: String

@objc(doSomethingWithInt:)
func doSomething(_ x: Int) { }

init("
90430af57f991baa0143d867b2fa0a2c2aa90ea9a81aa5712687277584e6b561,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Selector-Expression,1,swift.expressions.selector,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"#selector(method name)
#selector(getter: property name)
#selector(setter: property name)"
530d28ebabba3b79ce47ac3026e559a1f6255785836f0c1a4759ccbd7ad868d9,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Self-Expression,1,swift.methods.self,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"self
self.member name
self[subscript index]
self(initializer arguments)
self.init(initializer arguments)"
7a7d69e3491312200e8f7b46e7b746680daf2478f486302b3352025178337168,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Self-Expression,1,swift.methods.self,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"class SomeClass {
var greeting: String
init(greeting: String) {
self.greeting = greeting
}
}"
1918f79ae736a8d1089fe526b2299a27842c2a89f22fbb4251a23ee6851c07d5,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Subscript-Expression,1,swift.subscripts.usage,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,expression[index expressions]
09d2f6877258a5418c7d6243841578ab7dce09a934a015af33bf27975e975678,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Superclass-Expression,1,swift.inheritance.super,mapped-to-canonical-lessons,pending-editorial-validation,pending-swift-6.4-toolchain,"super.member name
super[subscript index]
super.init(initializer arguments)"
